id_apto,cc_postulado,fecha,ocupacion,interes,estado
7087985,1914041750,2022-11-07,Estudiante,Habitación,pendiente
7940424,1187891519,2022-11-08,Otra,Apartamento completo,pendiente
7961870,1531344433,2023-01-30,Otra,Apartamento completo,pendiente
7946556,1550937992,2022-11-10,Docente,Apartamento completo,pendiente
7918950,1986943018,2022-11-29,Docente,Habitación,pendiente
7777314,1554486908,2023-02-26,Docente,Apartamento completo,pendiente
7755583,1212727201,2022-12-23,Estudiante,Apartamento completo,pendiente
7963489,1423476143,2023-02-17,Estudiante,Apartamento completo,pendiente
7694431,1653388591,2022-11-26,Docente,Habitación,pendiente
7556867,1287502766,2023-01-18,Colaborador,Apartamento completo,pendiente
7925811,1266177889,2022-12-14,Docente,Apartamento completo,pendiente
7776082,1360546155,2022-11-19,Estudiante,Habitación,pendiente
7931386,1102176627,2022-12-26,Otra,Apartamento completo,pendiente
7962991,1867801532,2023-01-08,Docente,Apartamento completo,pendiente
7566737,1654626425,2023-01-03,Estudiante,Apartamento completo,pendiente
6263626,1569585227,2022-12-23,Estudiante,Habitación,pendiente
6940389,1304643797,2022-11-19,Estudiante,Habitación,pendiente
7954789,1143849178,2022-11-23,Estudiante,Habitación,pendiente
7566737,1997331735,2023-01-29,Otra,Apartamento completo,pendiente
7969983,1209521559,2022-11-05,Otra,Apartamento completo,pendiente
7955309,1294193767,2023-03-14,Estudiante,Apartamento completo,pendiente
7932620,1370964842,2023-02-09,Estudiante,Habitación,pendiente
7939793,1834507140,2022-11-22,Estudiante,Habitación,pendiente
7774653,1613515705,2023-03-09,Otra,Apartamento completo,pendiente
7937830,1586640152,2023-01-27,Otra,Habitación,pendiente
7890956,1836711217,2023-01-27,Colaborador,Habitación,pendiente
7942357,1331251226,2022-12-19,Colaborador,Habitación,pendiente
7969643,1153991547,2023-03-14,Otra,Apartamento completo,pendiente
7966101,1317888203,2023-02-06,Estudiante,Apartamento completo,pendiente
7903272,1794707852,2023-01-26,Colaborador,Habitación,pendiente
7021925,1869609397,2022-11-11,Colaborador,Habitación,pendiente
7945231,1336730924,2022-12-15,Docente,Habitación,pendiente
7019858,1984816107,2023-01-28,Colaborador,Apartamento completo,pendiente
7944439,1694450924,2022-12-09,Colaborador,Habitación,pendiente
7965367,1768756232,2022-12-06,Docente,Habitación,pendiente
7960328,1071020104,2023-03-15,Colaborador,Apartamento completo,pendiente
7946556,1346595499,2022-12-22,Otra,Habitación,pendiente
7940548,1769135889,2022-12-09,Docente,Habitación,pendiente
7651903,1439165513,2023-03-11,Docente,Apartamento completo,pendiente
7886184,1028652627,2022-12-21,Colaborador,Apartamento completo,pendiente
7945231,1731175401,2022-11-04,Otra,Habitación,pendiente
7440382,1193039861,2022-11-03,Estudiante,Apartamento completo,pendiente
7943988,1379002207,2023-01-01,Docente,Apartamento completo,pendiente
7954116,1748300297,2022-11-18,Docente,Apartamento completo,pendiente
7204750,1475778514,2022-12-28,Docente,Habitación,pendiente
7718722,1936193432,2022-12-15,Estudiante,Habitación,pendiente
7938362,1810637768,2023-02-01,Colaborador,Habitación,pendiente
7923079,1663969981,2023-02-05,Otra,Habitación,pendiente
7781541,1754965316,2023-01-01,Estudiante,Habitación,pendiente
7938631,1150340028,2022-11-08,Estudiante,Habitación,pendiente
7144483,1431068902,2023-03-04,Otra,Apartamento completo,pendiente
7966204,1808244318,2022-11-09,Otra,Apartamento completo,pendiente
7969643,1351415015,2022-11-04,Estudiante,Apartamento completo,pendiente
7916815,1984727147,2023-01-19,Docente,Apartamento completo,pendiente
7376376,1292488393,2023-01-14,Docente,Apartamento completo,pendiente
6977665,1931508138,2022-12-16,Otra,Apartamento completo,pendiente
7266631,1418764073,2023-03-14,Colaborador,Habitación,pendiente
7802323,1100851286,2023-01-01,Colaborador,Habitación,pendiente
7961920,1651038922,2022-11-19,Colaborador,Apartamento completo,pendiente
7807327,1915679576,2023-01-27,Docente,Habitación,pendiente
7966852,1446304540,2023-03-03,Docente,Apartamento completo,pendiente
7906673,1004081021,2023-02-01,Colaborador,Apartamento completo,pendiente
7942380,1683876344,2023-01-26,Estudiante,Habitación,pendiente
3990511,1233840868,2022-12-18,Docente,Apartamento completo,pendiente
7945350,1818827854,2023-01-13,Estudiante,Apartamento completo,pendiente
7125021,1467068906,2022-12-24,Docente,Apartamento completo,pendiente
10038200,1571274795,2022-12-25,Otra,Apartamento completo,pendiente
7963190,1114540506,2022-11-14,Docente,Habitación,pendiente
7946427,1858211242,2022-11-27,Colaborador,Apartamento completo,pendiente
7781541,1581210597,2022-12-26,Docente,Apartamento completo,pendiente
7917490,1267733557,2022-12-21,Estudiante,Habitación,pendiente
7831439,1539051642,2022-11-12,Colaborador,Habitación,pendiente
7939537,1715585287,2023-02-02,Otra,Apartamento completo,pendiente
7969643,1195943310,2023-01-20,Colaborador,Habitación,pendiente
7943283,1838574212,2022-12-12,Docente,Habitación,pendiente
7959167,1634685177,2023-01-15,Docente,Habitación,pendiente
7854345,1717267241,2023-02-14,Otra,Habitación,pendiente
7933678,1778253546,2023-02-20,Docente,Habitación,pendiente
7774653,1623173797,2022-11-07,Estudiante,Apartamento completo,pendiente
10015076,1573374844,2023-02-16,Estudiante,Habitación,pendiente
7943595,1625030140,2023-01-24,Colaborador,Habitación,pendiente
10025907,1832465424,2023-02-19,Colaborador,Habitación,pendiente
7923586,1318573893,2023-01-24,Estudiante,Apartamento completo,pendiente
7233114,1820734585,2023-02-07,Colaborador,Habitación,pendiente
7883023,1836937679,2022-12-28,Otra,Apartamento completo,pendiente
6891725,1865813620,2022-12-29,Docente,Habitación,pendiente
7772896,1687737230,2022-11-27,Estudiante,Apartamento completo,pendiente
7833621,1690073056,2023-01-27,Docente,Habitación,pendiente
7896799,1158653236,2022-12-24,Colaborador,Apartamento completo,pendiente
7059159,1867078458,2023-03-03,Docente,Habitación,pendiente
7868215,1311954236,2023-03-11,Estudiante,Habitación,pendiente
7807327,1554736460,2023-01-10,Estudiante,Apartamento completo,pendiente
7962988,1712321656,2023-02-17,Colaborador,Habitación,pendiente
7939973,1125863033,2022-12-06,Colaborador,Apartamento completo,pendiente
7968687,1185440318,2023-02-17,Otra,Apartamento completo,pendiente
7941601,1854709805,2022-11-06,Colaborador,Habitación,pendiente
7916761,1732338590,2022-12-23,Estudiante,Apartamento completo,pendiente
7944536,1670935367,2022-11-14,Estudiante,Apartamento completo,pendiente
7938182,1281103579,2023-01-31,Estudiante,Apartamento completo,pendiente
7894704,1546836085,2023-01-21,Estudiante,Apartamento completo,pendiente
7960097,1486673076,2023-01-23,Estudiante,Habitación,pendiente
7907970,1799658849,2023-03-06,Estudiante,Habitación,pendiente
7955115,1370781508,2023-02-15,Otra,Habitación,pendiente
7973172,1428231458,2022-12-25,Colaborador,Habitación,pendiente
7961574,1579163763,2023-03-02,Colaborador,Habitación,pendiente
6806478,1256474133,2022-12-26,Estudiante,Apartamento completo,pendiente
7954106,1785434466,2023-02-16,Estudiante,Apartamento completo,pendiente
7957491,1448917024,2022-11-10,Otra,Habitación,pendiente
7940584,1242893513,2023-02-19,Estudiante,Apartamento completo,pendiente
7960493,1534121033,2023-01-10,Colaborador,Habitación,pendiente
7947659,1158358163,2023-01-19,Colaborador,Habitación,pendiente
7966772,1331230175,2023-02-02,Otra,Apartamento completo,pendiente
7945112,1066452563,2023-03-15,Otra,Habitación,pendiente
7040009,1444623750,2023-01-29,Otra,Habitación,pendiente
6530018,1193511808,2023-02-20,Colaborador,Habitación,pendiente
7900061,1108543162,2023-02-26,Docente,Apartamento completo,pendiente
7959408,1970194479,2023-03-07,Otra,Habitación,pendiente
7788467,1758521099,2022-12-11,Colaborador,Apartamento completo,pendiente
7960493,1789629654,2022-12-11,Colaborador,Habitación,pendiente
7970464,1179685299,2023-01-28,Estudiante,Apartamento completo,pendiente
7892138,1411813579,2023-02-06,Estudiante,Apartamento completo,pendiente
7696403,1202655212,2022-12-29,Docente,Habitación,pendiente
7883741,1578741835,2023-01-12,Colaborador,Apartamento completo,pendiente
7966101,1143789545,2022-11-04,Otra,Habitación,pendiente
6981782,1587605616,2022-12-16,Estudiante,Apartamento completo,pendiente
7969328,1767691290,2022-11-19,Colaborador,Apartamento completo,pendiente
7939113,1009285231,2023-03-11,Estudiante,Habitación,pendiente
7961574,1113281617,2023-02-21,Otra,Habitación,pendiente
7964955,1813811507,2023-02-20,Colaborador,Habitación,pendiente
6880068,1913213640,2023-01-26,Docente,Habitación,pendiente
7974436,1669941998,2022-12-14,Estudiante,Apartamento completo,pendiente
6799315,1206662320,2022-12-11,Colaborador,Apartamento completo,pendiente
7938604,1922332882,2023-02-21,Estudiante,Apartamento completo,pendiente
5619944,1123848614,2023-03-12,Colaborador,Habitación,pendiente
7856694,1922442612,2022-12-20,Colaborador,Apartamento completo,pendiente
7966182,1345181143,2023-02-01,Colaborador,Habitación,pendiente
7944536,1086461507,2022-11-18,Docente,Habitación,pendiente
5210744,1993307142,2023-02-23,Docente,Habitación,pendiente
7959560,1554456460,2022-12-18,Otra,Habitación,pendiente
7958114,1660888150,2023-02-28,Estudiante,Habitación,pendiente
7935496,1726983485,2023-01-29,Estudiante,Apartamento completo,pendiente
7341923,1407600453,2023-03-10,Estudiante,Habitación,pendiente
7365576,1040349656,2022-12-28,Docente,Habitación,pendiente
7771303,1122674915,2023-03-07,Docente,Apartamento completo,pendiente
7936746,1618623611,2022-11-21,Estudiante,Apartamento completo,pendiente
7963929,1947645757,2022-11-15,Estudiante,Habitación,pendiente
7968267,1262088173,2022-12-15,Docente,Habitación,pendiente
7928363,1956111292,2022-12-30,Colaborador,Habitación,pendiente
7955378,1354074765,2022-12-12,Estudiante,Habitación,pendiente
7915228,1027726592,2023-03-03,Docente,Apartamento completo,pendiente
7941556,1775281290,2023-02-05,Docente,Habitación,pendiente
7939292,1624604165,2023-01-20,Colaborador,Apartamento completo,pendiente
7939793,1813211238,2022-11-26,Estudiante,Apartamento completo,pendiente
7955988,1963139377,2023-02-14,Otra,Apartamento completo,pendiente
7964007,1633318022,2023-01-22,Otra,Apartamento completo,pendiente
7959833,1857147342,2023-01-03,Colaborador,Apartamento completo,pendiente
7717378,1249201949,2023-02-05,Colaborador,Habitación,pendiente
7938182,1373314353,2022-11-20,Docente,Apartamento completo,pendiente
7959316,1590315796,2022-12-18,Colaborador,Habitación,pendiente
7958464,1178267230,2023-01-05,Estudiante,Apartamento completo,pendiente
7585696,1186178630,2023-02-20,Docente,Apartamento completo,pendiente
7848995,1264158396,2023-02-11,Otra,Habitación,pendiente
7569247,1598828616,2023-02-17,Estudiante,Habitación,pendiente
7966144,1316953423,2023-01-01,Colaborador,Habitación,pendiente
7969643,1569012672,2023-01-09,Otra,Apartamento completo,pendiente
5619793,1973326159,2023-03-08,Otra,Apartamento completo,pendiente
7957760,1961849912,2022-12-12,Docente,Apartamento completo,pendiente
7145619,1076519408,2023-02-08,Docente,Habitación,pendiente
5619793,1478845546,2023-02-06,Colaborador,Habitación,pendiente
7080510,1331008689,2023-01-10,Colaborador,Habitación,pendiente
7751135,1708921181,2023-02-28,Otra,Habitación,pendiente
7932620,1639539929,2023-01-20,Docente,Apartamento completo,pendiente
7967782,1197120720,2022-11-29,Otra,Habitación,pendiente
7087876,1997864641,2022-12-29,Docente,Habitación,pendiente
7712203,1988528216,2023-01-06,Estudiante,Habitación,pendiente
7956248,1106142754,2023-01-17,Colaborador,Apartamento completo,pendiente
7242760,1442782528,2023-03-03,Estudiante,Habitación,pendiente
7965763,1671063605,2023-01-29,Estudiante,Habitación,pendiente
7959316,1313162458,2023-02-21,Estudiante,Habitación,pendiente
7865876,1589877700,2022-12-04,Otra,Apartamento completo,pendiente
7764225,1990098463,2022-11-13,Estudiante,Habitación,pendiente
7544372,1574716234,2022-12-25,Estudiante,Apartamento completo,pendiente
7925518,1938819944,2023-01-30,Otra,Apartamento completo,pendiente
7962513,1619880530,2022-11-27,Colaborador,Habitación,pendiente
7966927,1287146174,2022-11-19,Docente,Apartamento completo,pendiente
7962377,1518924197,2022-12-15,Otra,Habitación,pendiente
7939292,1117560278,2023-02-02,Otra,Apartamento completo,pendiente
7902781,1485458662,2023-01-17,Estudiante,Habitación,pendiente
7440382,1928084946,2023-02-07,Otra,Apartamento completo,pendiente
7754034,1920163732,2023-02-08,Estudiante,Habitación,pendiente
7963929,1394222502,2022-11-02,Otra,Apartamento completo,pendiente
7556867,1619867753,2022-12-06,Docente,Habitación,pendiente
7963331,1451216841,2022-12-27,Colaborador,Apartamento completo,pendiente
7901821,1962757952,2023-01-15,Docente,Habitación,pendiente
7964534,1687271844,2022-11-08,Colaborador,Apartamento completo,pendiente
7965253,1282010411,2022-12-09,Colaborador,Habitación,pendiente
7963205,1342042281,2023-02-01,Estudiante,Apartamento completo,pendiente
7946654,1534456275,2023-03-01,Docente,Habitación,pendiente
7958117,1473193875,2022-11-02,Docente,Habitación,pendiente
7965029,1168452328,2023-03-02,Estudiante,Apartamento completo,pendiente
7966569,1540864119,2023-03-01,Docente,Apartamento completo,pendiente
7551215,1048720939,2022-11-21,Colaborador,Apartamento completo,pendiente
7857677,1599641615,2023-02-24,Docente,Apartamento completo,pendiente
7972580,1612129896,2022-11-30,Docente,Habitación,pendiente
7959316,1856695752,2022-11-03,Estudiante,Habitación,pendiente
7972541,1390505627,2023-01-20,Colaborador,Habitación,pendiente
7943880,1551766108,2023-02-08,Colaborador,Apartamento completo,pendiente
7936962,1374330880,2023-02-24,Colaborador,Apartamento completo,pendiente
7955115,1511463467,2023-02-09,Docente,Apartamento completo,pendiente
7233111,1652079718,2022-11-05,Estudiante,Habitación,pendiente
7799371,1312287174,2023-03-03,Colaborador,Habitación,pendiente
7956248,1575737539,2022-12-29,Colaborador,Apartamento completo,pendiente
7967296,1954160260,2022-11-16,Colaborador,Habitación,pendiente
7963498,1143173380,2022-12-21,Colaborador,Habitación,pendiente
7943867,1099654827,2022-11-14,Estudiante,Habitación,pendiente
7883741,1156071165,2023-01-21,Docente,Apartamento completo,pendiente
7896896,1458383543,2023-01-14,Estudiante,Habitación,pendiente
6977633,1609653086,2022-12-07,Otra,Apartamento completo,pendiente
7959021,1243996646,2022-12-30,Docente,Apartamento completo,pendiente
7943309,1668047176,2022-11-05,Otra,Apartamento completo,pendiente
7967657,1031686719,2023-01-05,Docente,Apartamento completo,pendiente
7683067,1843624975,2023-01-14,Docente,Apartamento completo,pendiente
7962220,1777740360,2023-02-15,Colaborador,Habitación,pendiente
7967973,1210198766,2023-02-17,Otra,Habitación,pendiente
7123506,1275961334,2022-11-09,Docente,Habitación,pendiente
7971517,1925929559,2022-11-15,Docente,Habitación,pendiente
7865877,1510246465,2023-01-24,Estudiante,Habitación,pendiente
7972667,1723826866,2022-12-15,Colaborador,Apartamento completo,pendiente
7914776,1730350281,2022-11-18,Estudiante,Habitación,pendiente
7123506,1778444743,2022-12-02,Estudiante,Apartamento completo,pendiente
7941919,1238351381,2022-12-24,Otra,Habitación,pendiente
7896339,1829423645,2023-01-28,Estudiante,Apartamento completo,pendiente
7922162,1630018158,2022-11-09,Otra,Habitación,pendiente
7959179,1458559696,2023-02-07,Docente,Habitación,pendiente
7952696,1015486144,2022-12-06,Otra,Habitación,pendiente
7957544,1669596836,2022-11-10,Estudiante,Apartamento completo,pendiente
7923274,1781043885,2022-12-30,Estudiante,Habitación,pendiente
7937038,1279017512,2023-02-11,Otra,Apartamento completo,pendiente
7965367,1778104180,2023-03-14,Estudiante,Habitación,pendiente
7689670,1603641939,2023-01-12,Estudiante,Habitación,pendiente
7926405,1803706238,2023-02-26,Colaborador,Habitación,pendiente
7942024,1048558356,2022-12-11,Colaborador,Habitación,pendiente
7966821,1394395444,2022-12-24,Colaborador,Apartamento completo,pendiente
7382351,1096183222,2023-03-14,Docente,Habitación,pendiente
7960038,1116233447,2023-01-03,Otra,Habitación,pendiente
7906736,1435151259,2023-03-14,Otra,Apartamento completo,pendiente
7966852,1517288055,2022-11-08,Docente,Habitación,pendiente
7908433,1290225332,2023-03-08,Colaborador,Apartamento completo,pendiente
7946989,1599476201,2023-03-12,Estudiante,Apartamento completo,pendiente
